Id,Nombre,CostoUnitario,Iva
528,Robot aspirador,4195540,0.19
328,Smartwatch,1262307,0.19
1857,Cámara digital,7316967,0.19
1207,Tableta gráfica,8302099,0.19
2788,Auriculares inalámbricos,5102052,0.19
1900,Televisor,1872683,0.19
2133,Dron,3957202,0.19
386,Smartphone,1113625,0.19
2511,Smartwatch,690424,0.19
729,Plancha de ropa con vapor,8774775,0.19
1655,Dron,9687614,0.19
2497,Sistema de sonido envolvente,1812395,0.19
1876,Teclado mecánico,3247105,0.19
1297,Tableta gráfica,5896114,0.19
1771,Ratón óptico,6858609,0.19
286,Auriculares inalámbricos,5107748,0.19
2458,Impresora,4136418,0.19
2755,Cargador inalámbrico,1995019,0.19
707,Kit de realidad virtual (VR),1104917,0.19
712,Sistema de sonido envolvente,7716453,0.19
484,Smartwatch,6472256,0.19
1698,Disco duro externo,1312865,0.19
2165,Plancha de ropa con vapor,2409443,0.19
335,Altavoces Bluetooth,4653220,0.19
1121,Termostato inteligente,7333821,0.19
909,Máquina de afeitar eléctrica,2080675,0.19
2665,Batería externa,9739727,0.19
705,Monitor de computadora,2275836,0.19
2146,Disco duro externo,7050829,0.19
2587,Ratón óptico,3352476,0.19
420,Auriculares inalámbricos,5782898,0.19
1572,Proyector,6945314,0.19
2873,Smartwatch,5772672,0.19
1228,Smartwatch,9598333,0.19
2745,Tableta gráfica,7715771,0.19
2526,Monitor de computadora,754997,0.19
2971,Robot aspirador,1957295,0.19
2668,Plancha de ropa con vapor,890089,0.19
550,Máquina de afeitar eléctrica,8876069,0.19
1598,Tableta gráfica,5338970,0.19
8,Plancha de ropa con vapor,9653831,0.19
61,Smartphone,527428,0.19
315,Cargador inalámbrico,9554956,0.19
2711,Termostato inteligente,6989509,0.19
1708,Altavoces Bluetooth,1315260,0.19
863,Cámara digital,8189392,0.19
1976,Router inalámbrico,932632,0.19
1206,Disco duro externo,3377525,0.19
2823,Ratón óptico,7981823,0.19
137,Impresora,9424452,0.19
1496,Disco duro externo,8122531,0.19
1009,Router inalámbrico,6742303,0.19
1064,Auriculares inalámbricos,2877247,0.19
2982,Tablet,9256681,0.19
2433,Tableta gráfica,7697384,0.19
1933,Consola de videojuegos,2115812,0.19
959,Termostato inteligente,7016714,0.19
805,Teclado mecánico,9407502,0.19
2909,Teclado mecánico,715342,0.19
1243,Batería externa,8561802,0.19
2854,Cargador inalámbrico,9090084,0.19
222,Tablet,3819967,0.19
1816,Kit de realidad virtual (VR),4877201,0.19
1139,Plancha de ropa con vapor,3942084,0.19
175,Cargador inalámbrico,5026878,0.19
2495,Termostato inteligente,3310356,0.19
2436,Ratón óptico,5320492,0.19
2141,Videocámara,935229,0.19
396,Máquina de afeitar eléctrica,7619361,0.19
1850,Televisor,8408480,0.19
2934,Sistema de sonido envolvente,3525229,0.19
2182,Impresora,6807113,0.19
2796,Auriculares inalámbricos,606292,0.19
1853,Disco duro externo,3755679,0.19
499,Proyector,4604049,0.19
1841,Máquina de afeitar eléctrica,6235889,0.19
379,Auriculares inalámbricos,1430133,0.19
1971,Smartwatch,1152428,0.19
916,Auriculares inalámbricos,9731002,0.19
2964,Smartwatch,5972151,0.19
2885,Dron,1013192,0.19
497,Televisor,9869486,0.19
2124,Reloj inteligente para deportes,4653997,0.19
2900,Ratón óptico,3101042,0.19
1949,Reproductor de DVD/Blu-ray,3686418,0.19
2430,Batería externa,2141204,0.19
157,Ratón óptico,1086983,0.19
4,Cámara digital,8212855,0.19
1543,Impresora,9951311,0.19
832,Videocámara,4325588,0.19
1876,Televisor,9074592,0.19
3,Proyector,7786579,0.19
647,Cámara digital,6337641,0.19
1717,Videocámara,7057108,0.19
923,Plancha de ropa con vapor,8160866,0.19
2167,Tablet,4144553,0.19
2732,Consola de videojuegos,6226040,0.19
1650,Kit de realidad virtual (VR),5441768,0.19
421,Linterna LED,810668,0.19
2714,Reloj inteligente para deportes,1366350,0.19
2217,Kit de realidad virtual (VR),9305536,0.19
296,Sistema de sonido envolvente,9268338,0.19
2786,Videocámara,7412027,0.19
1347,Tablet,3272393,0.19
1867,Disco duro externo,5803506,0.19
2947,Smartphone,8670635,0.19
125,Ratón óptico,8401686,0.19
921,Kit de realidad virtual (VR),5095906,0.19
1539,Altavoces Bluetooth,3895010,0.19
877,Dron,5743479,0.19
1806,Impresora,3169662,0.19
1170,Plancha de ropa con vapor,6394698,0.19
1547,Termostato inteligente,508475,0.19
1389,Tableta gráfica,5227881,0.19
2772,Laptop,3277150,0.19
2891,Proyector,801450,0.19
2902,Termostato inteligente,6754627,0.19
1540,Plancha de ropa con vapor,4256982,0.19
1574,Televisor,578505,0.19
465,Termostato inteligente,8589961,0.19
2369,Impresora,5850985,0.19
1124,Consola de videojuegos,9662888,0.19
2647,Cámara digital,8980663,0.19
2657,Tablet,3847001,0.19
53,Linterna LED,1589041,0.19
2149,Teclado mecánico,9372480,0.19
1468,Cámara digital,1373729,0.19
747,Termostato inteligente,6511549,0.19
625,Ratón óptico,6068496,0.19
1693,Disco duro externo,7543512,0.19
1168,Teclado mecánico,3936658,0.19
1239,Proyector,2728185,0.19
1635,Kit de realidad virtual (VR),9201460,0.19
2335,Altavoces Bluetooth,2293480,0.19
2277,Máquina de afeitar eléctrica,2438125,0.19
2335,Consola de videojuegos,639612,0.19
2155,Kit de realidad virtual (VR),8246630,0.19
439,Robot aspirador,7261024,0.19
2435,Reloj inteligente para deportes,969959,0.19
2502,Altavoces Bluetooth,6781751,0.19
137,Televisor,3100378,0.19
2790,Kit de realidad virtual (VR),1598026,0.19
45,Proyector,3081812,0.19
222,Monitor de computadora,1190774,0.19
2899,Reproductor de DVD/Blu-ray,5319300,0.19
2502,Router inalámbrico,5417611,0.19
1984,Televisor,5229575,0.19
347,Dron,4577714,0.19
1966,Reproductor de DVD/Blu-ray,5400388,0.19
639,Smartwatch,7313216,0.19
1192,Laptop,5623534,0.19
242,Ratón óptico,5927888,0.19
147,Smartwatch,9198299,0.19
